Date,State/UnionTerritory,Cured,Deaths,Confirmed,Active_Cases
2020-11-09,Chandigarh,14024,234,15134,876
2020-11-09,Chhattisgarh,176129,2447,200937,22361
2020-11-09,Dadra and Nagar Haveli and Daman and Diu,3246,2,3274,26
2020-11-09,Delhi,389683,6989,438529,41857
2020-11-09,Goa,42446,643,45065,1976
2020-11-09,Gujarat,164459,3760,180537,12318
2020-11-09,Haryana,164444,1912,182804,16448
2020-11-09,Himachal Pradesh,20393,377,25486,4716
2020-11-09,Jammu and Kashmir,91681,1533,98892,5678
2020-11-09,Jharkhand,99074,897,104442,4471
2020-11-09,Karnataka,801799,11391,846887,33697
2020-11-09,Kerala,402477,1692,486109,81940
2020-11-09,Ladakh,5960,84,6809,765
2020-11-09,Madhya Pradesh,166403,3028,177359,7928
2020-11-09,Maharashtra,1577322,45240,1719858,97296
2020-11-09,Manipur,17072,197,20376,3107
2020-11-09,Meghalaya,9075,93,10202,1034
2020-11-09,Mizoram,2618,2,3096,476
2020-11-09,Nagaland,8440,46,9474,988
2020-11-09,Odisha,288168,1425,301574,11981
2020-11-09,Puducherry,34067,601,35838,1170
2020-11-09,Punjab,128217,4318,137445,4910
2020-11-09,Rajasthan,192945,1989,211310,16376
2020-11-09,Sikkim,3894,78,4245,273
2020-11-09,Tamil Nadu,713584,11344,743822,18894
2020-11-09,Telangana,230568,1381,251188,19239
2020-11-09,Tripura,29965,359,31543,1219
2020-11-09,Uttarakhand,60242,1065,65279,3972
2020-11-09,Uttar Pradesh,467108,7206,497563,23249
2020-11-09,West Bengal,363454,7294,405314,34566
2020-11-10,Andaman and Nicobar Islands,4239,60,4463,164
2020-11-10,Andhra Pradesh,816322,6802,844359,21235
2020-11-10,Arunachal Pradesh,13966,46,15484,1472
2020-11-10,Assam,201842,947,209117,6328
2020-11-10,Bihar,215263,1151,222917,6503
2020-11-10,Chandigarh,14110,237,15249,902
2020-11-10,Chhattisgarh,178838,2464,202523,21221
2020-11-10,Dadra and Nagar Haveli and Daman and Diu,3249,2,3274,23
2020-11-10,Delhi,396697,7060,443552,39795
2020-11-10,Goa,42678,647,45209,1884
2020-11-10,Gujarat,165452,3765,181508,12291
2020-11-10,Haryana,166595,1919,185231,16717
2020-11-10,Himachal Pradesh,20621,384,26197,5192
2020-11-10,Jammu and Kashmir,92245,1542,99352,5565
2020-11-10,Jharkhand,99532,905,104688,4251
2020-11-10,Karnataka,804485,11410,848850,32955
2020-11-10,Kerala,408460,1714,489702,79528
2020-11-10,Ladakh,6003,85,6934,846
2020-11-10,Madhya Pradesh,167084,3034,178168,8050
2020-11-10,Maharashtra,1581373,45325,1723135,96437
2020-11-10,Manipur,17259,198,20558,3101
2020-11-10,Meghalaya,9112,94,10230,1024
2020-11-10,Mizoram,2656,2,3156,498
2020-11-10,Nagaland,8513,46,9503,944
2020-11-10,Odisha,289689,1441,302793,11663
2020-11-10,Puducherry,34212,602,35900,1086
2020-11-10,Punjab,128727,4338,137999,4934
2020-11-10,Rajasthan,194629,1998,213169,16542
2020-11-10,Sikkim,3910,79,4257,268
2020-11-10,Tamil Nadu,715892,11362,746079,18825
2020-11-10,Telangana,232489,1385,252455,18581
2020-11-10,Tripura,30009,359,31622,1254
2020-11-10,Uttarakhand,60453,1075,65677,4149
2020-11-10,Uttar Pradesh,469003,7231,499199,22965
2020-11-10,West Bengal,367850,7350,409221,34021
2020-11-11,Andaman and Nicobar Islands,4255,60,4477,162
2020-11-11,Andhra Pradesh,818473,6814,846245,20958
2020-11-11,Arunachal Pradesh,14051,46,15581,1484
2020-11-11,Assam,202471,952,209388,5965
2020-11-11,Bihar,216097,1156,223346,6093
2020-11-11,Chandigarh,14176,241,15339,922
2020-11-11,Chhattisgarh,180995,2482,204202,20725
2020-11-11,Dadra and Nagar Haveli and Daman and Diu,3253,2,3275,20
2020-11-11,Delhi,402854,7143,451382,41385
2020-11-11,Goa,42877,651,45389,1861
2020-11-11,Gujarat,166331,3770,182557,12456
2020-11-11,Haryana,168421,1935,187777,17421
2020-11-11,Himachal Pradesh,21047,396,26808,5365
2020-11-11,Jammu and Kashmir,92880,1549,99844,5415
2020-11-11,Jharkhand,99988,910,104940,4042
2020-11-11,Karnataka,808700,11430,851212,31082
2020-11-11,Kerala,415158,1742,495712,78812
2020-11-11,Ladakh,6058,85,7063,920
2020-11-11,Madhya Pradesh,167877,3042,179068,8149
2020-11-11,Maharashtra,1588091,45435,1726926,93400
2020-11-11,Manipur,17534,200,20777,3043
2020-11-11,Meghalaya,9241,94,10296,961
2020-11-11,Mizoram,2686,2,3217,529
2020-11-11,Nagaland,8597,50,9536,889
2020-11-11,Odisha,291137,1454,303780,11189
2020-11-11,Puducherry,34325,604,36000,1071
2020-11-11,Punjab,129089,4358,138485,5038
2020-11-11,Rajasthan,196338,2008,215071,16725
2020-11-11,Sikkim,3923,80,4308,305
2020-11-11,Tamil Nadu,718129,11387,748225,18709
2020-11-11,Telangana,234234,1390,253651,18027
2020-11-11,Tripura,30058,359,31706,1289
2020-11-11,Uttarakhand,60970,1080,66005,3955
2020-11-11,Uttar Pradesh,471204,7261,501311,22846
2020-11-11,West Bengal,372265,7403,413112,33444
2020-11-12,Andaman and Nicobar Islands,4267,60,4494,167
2020-11-12,Andhra Pradesh,820234,6828,847977,20915
2020-11-12,Arunachal Pradesh,14126,46,15657,1485
2020-11-12,Assam,203308,954,209633,5371
2020-11-12,Bihar,216940,1162,223917,5815
2020-11-12,Chandigarh,14233,243,15434,958
2020-11-12,Chhattisgarh,183190,2507,205923,20226
2020-11-12,Dadra and Nagar Haveli and Daman and Diu,3255,2,3275,18
2020-11-12,Delhi,410118,7228,459975,42629
2020-11-12,Goa,43029,656,45498,1813
2020-11-12,Gujarat,167683,3776,183682,12223
2020-11-12,Haryana,170250,1960,190323,18113
2020-11-12,Himachal Pradesh,21408,405,27418,5605
2020-11-12,Jammu and Kashmir,93313,1558,100351,5480
2020-11-12,Jharkhand,100302,913,105224,4009
2020-11-12,Karnataka,811581,11453,853796,30762
2020-11-12,Kerala,422410,1771,502719,78538
2020-11-12,Ladakh,6118,86,7134,930
2020-11-12,Madhya Pradesh,168568,3055,179951,8328
2020-11-12,Maharashtra,1597255,45560,1731833,89018
2020-11-12,Manipur,17698,202,20950,3050
2020-11-12,Meghalaya,9312,94,10368,962
2020-11-12,Mizoram,2688,2,3242,552
2020-11-12,Nagaland,8687,50,9578,841
2020-11-12,Odisha,292477,1469,305000,11054
2020-11-12,Puducherry,34432,605,36114,1077
2020-11-12,Punjab,129549,4389,139184,5246
2020-11-12,Rajasthan,198139,2019,217151,16993
2020-11-12,Sikkim,3971,82,4344,291
2020-11-12,Tamil Nadu,720339,11415,750409,18655
2020-11-12,Telangana,235950,1393,254666,17323
2020-11-12,Tripura,30208,359,31765,1198
2020-11-12,Uttarakhand,61451,1086,66788,4251
2020-11-12,Uttar Pradesh,473316,7281,503159,22562
2020-11-12,West Bengal,376696,7452,416984,32836
2020-11-13,Andaman and Nicobar Islands,4282,61,4507,164
2020-11-13,Andhra Pradesh,822011,6837,849705,20857
2020-11-13,Arunachal Pradesh,14214,47,15701,1440
2020-11-13,Assam,204079,957,209835,4799
2020-11-13,Bihar,217594,1167,224524,5763
2020-11-13,Chandigarh,14297,244,15543,1002
2020-11-13,Chhattisgarh,185152,2527,207740,20061
2020-11-13,Dadra and Nagar Haveli and Daman and Diu,3255,2,3278,21
2020-11-13,Delhi,416580,7332,467028,43116
2020-11-13,Goa,43221,656,45605,1728
2020-11-13,Gujarat,168858,3785,184964,12321
2020-11-13,Haryana,172265,1979,193111,18867
2020-11-13,Himachal Pradesh,21607,411,28183,6165
2020-11-13,Jammu and Kashmir,93824,1566,100968,5578
2020-11-13,Jharkhand,100908,917,105493,3668
2020-11-13,Karnataka,814949,11474,855912,29489
2020-11-13,Kerala,428529,1796,508256,77931
2020-11-13,Ladakh,6151,89,7211,971
2020-11-13,Madhya Pradesh,169260,3065,180997,8672
2020-11-13,Maharashtra,1605064,45682,1736329,85583
2020-11-13,Manipur,17889,207,21211,3115
2020-11-13,Meghalaya,9368,98,10511,1045
2020-11-13,Mizoram,2739,2,3309,568
2020-11-13,Nagaland,8776,50,9615,789
2020-11-13,Odisha,293741,1483,305986,10762
2020-11-13,Puducherry,34501,607,36179,1071
2020-11-13,Punjab,130018,4412,139869,5439
2020-11-13,Rajasthan,199943,2032,219327,17352
2020-11-13,Sikkim,4019,85,4368,264
2020-11-13,Tamil Nadu,722686,11440,752521,18395
2020-11-13,Telangana,237172,1397,255663,17094
2020-11-13,Tripura,30314,360,31841,1167
2020-11-13,Uttarakhand,61990,1093,67239,4156
2020-11-13,Uttar Pradesh,475175,7302,505426,22949
2020-11-13,West Bengal,381149,7506,420840,32185
2020-11-14,Andaman and Nicobar Islands,4304,61,4518,153
2020-11-14,Andhra Pradesh,824189,6847,851298,20262
2020-11-14,Arunachal Pradesh,14319,47,15758,1392
2020-11-14,Assam,204721,958,210068,4389
2020-11-14,Bihar,218313,1174,225124,5637
2020-11-14,Chandigarh,14381,246,15636,1009
2020-11-14,Chhattisgarh,187522,2545,209288,19221
2020-11-14,Dadra and Nagar Haveli and Daman and Diu,3259,2,3281,20
2020-11-14,Delhi,423078,7423,474830,44329
2020-11-14,Goa,43388,658,45761,1715
2020-11-14,Gujarat,169936,3791,186116,12389
2020-11-14,Haryana,174380,2006,195799,19413
2020-11-14,Himachal Pradesh,21846,423,29008,6739
2020-11-14,Jammu and Kashmir,94375,1574,101594,5645
2020-11-14,Jharkhand,101569,921,105781,3291
2020-11-14,Karnataka,818392,11491,857928,28045
2020-11-14,Kerala,434730,1822,514060,77508
2020-11-14,Ladakh,6213,89,7291,989
2020-11-14,Madhya Pradesh,170093,3076,182045,8876
2020-11-14,Maharashtra,1609607,45809,1740461,85045
2020-11-14,Manipur,18144,213,21425,3068
2020-11-14,Meghalaya,9455,98,10581,1028
2020-11-14,Mizoram,2792,3,3368,573
2020-11-14,Nagaland,8859,52,9638,727
2020-11-14,Odisha,295245,1495,307004,10264
2020-11-14,Puducherry,34571,608,36252,1073
2020-11-14,Punjab,130406,4428,140605,5771
2020-11-14,Rajasthan,201770,2044,221471,17657
2020-11-14,Sikkim,4036,86,4415,293
2020-11-14,Tamil Nadu,725258,11454,754460,17748
2020-11-14,Telangana,238908,1401,256713,16404
2020-11-14,Tripura,30414,362,31919,1143
2020-11-14,Uttarakhand,62302,1097,67706,4307
2020-11-14,Uttar Pradesh,477180,7327,507602,23095
2020-11-14,West Bengal,385617,7557,424675,31501
2020-11-15,Andaman and Nicobar Islands,4315,61,4527,151
2020-11-15,Andhra Pradesh,826344,6854,852955,19757
2020-11-15,Arunachal Pradesh,14421,48,15792,1323
2020-11-15,Assam,205250,961,210175,3964
2020-11-15,Bihar,218689,1179,225595,5727
2020-11-15,Chandigarh,14381,246,15636,1009
2020-11-15,Chhattisgarh,188167,2562,210004,19275
2020-11-15,Dadra and Nagar Haveli and Daman and Diu,3263,2,3285,20
2020-11-15,Delhi,430195,7519,482170,44456
2020-11-15,Goa,43533,659,45845,1653
2020-11-15,Gujarat,170931,3797,187240,12512
2020-11-15,Haryana,176368,2011,197917,19538
2020-11-15,Himachal Pradesh,22183,431,29330,6716
2020-11-15,Jammu and Kashmir,94851,1580,102159,5728
2020-11-15,Jharkhand,101897,922,105935,3116
2020-11-15,Karnataka,820590,11508,860082,27984
2020-11-15,Kerala,441523,1848,520417,77046
2020-11-15,Ladakh,6289,89,7356,978
2020-11-15,Madhya Pradesh,170969,3083,183057,9005
2020-11-15,Maharashtra,1612314,45914,1744698,86470
2020-11-15,Manipur,18334,218,21636,3084
2020-11-15,Meghalaya,9518,100,10632,1014
2020-11-15,Mizoram,2820,4,3393,569
2020-11-15,Nagaland,8891,52,9750,807
2020-11-15,Odisha,296516,1510,307906,9880
2020-11-15,Puducherry,34637,608,36299,1054
2020-11-15,Punjab,130406,4428,140605,5771
2020-11-15,Rajasthan,203524,2056,223633,18053
2020-11-15,Sikkim,4073,87,4456,296
2020-11-15,Tamil Nadu,727752,11466,756372,17154
2020-11-15,Telangana,240545,1404,257374,15425
2020-11-15,Tripura,30478,362,31945,1105
2020-11-15,Uttarakhand,62483,1102,68002,4417
2020-11-15,Uttar Pradesh,479182,7354,509903,23367
2020-11-15,West Bengal,390096,7610,428498,30792
2020-11-16,Andaman and Nicobar Islands,4330,61,4536,145
2020-11-16,Andhra Pradesh,828484,6868,854011,18659
2020-11-16,Arunachal Pradesh,14500,48,15812,1264
2020-11-16,Assam,205639,963,210268,3666
2020-11-16,Bihar,219263,1184,225901,5454
2020-11-16,Chandigarh,14468,248,15804,1088
2020-11-16,Chhattisgarh,188869,2578,210534,19087
2020-11-16,Dadra and Nagar Haveli and Daman and Diu,3267,2,3291,22
2020-11-16,Delhi,437801,7614,485405,39990
2020-11-16,Goa,43656,662,45903,1585
2020-11-16,Gujarat,171932,3803,188310,12575
2020-11-16,Haryana,178298,2019,199874,19557
2020-11-16,Himachal Pradesh,22392,442,29713,6879
2020-11-16,Jammu and Kashmir,95342,1589,102619,5688
2020-11-16,Jharkhand,102188,924,106064,2952
2020-11-16,Karnataka,822953,11529,861647,27165
2020-11-16,Kerala,448207,1869,524998,74922
2020-11-16,Ladakh,6385,89,7396,922
2020-11-16,Madhya Pradesh,171691,3090,183927,9146
2020-11-16,Maharashtra,1615379,45974,1747242,85889
2020-11-16,Manipur,18593,221,21871,3057
2020-11-16,Meghalaya,9594,100,10665,971
2020-11-16,Mizoram,2876,4,3396,516
2020-11-16,Nagaland,8913,52,9885,920
2020-11-16,Odisha,297862,1527,308659,9270
2020-11-16,Puducherry,34732,608,36324,984
2020-11-16,Punjab,131431,4458,141658,5769
2020-11-16,Rajasthan,205414,2066,225817,18337
2020-11-16,Sikkim,4125,89,4498,284
2020-11-16,Tamil Nadu,730272,11478,758191,16441
2020-11-16,Telangana,242084,1407,257876,14385
2020-11-16,Tripura,30555,364,31962,1043
2020-11-16,Uttarakhand,62543,1107,68215,4565
2020-11-16,Uttar Pradesh,480965,7372,511304,22967
2020-11-16,West Bengal,394576,7661,431551,29314
2020-11-17,Andaman and Nicobar Islands,4346,61,4557,150
2020-11-17,Andhra Pradesh,829991,6881,854764,17892
2020-11-17,Arunachal Pradesh,14588,48,15868,1232
2020-11-17,Assam,206044,964,210454,3446
2020-11-17,Bihar,220007,1189,226417,5221
2020-11-17,Chandigarh,14584,250,15886,1052
2020-11-17,Chhattisgarh,190463,2604,211644,18577
2020-11-17,Dadra and Nagar Haveli and Daman and Diu,3273,2,3294,19
2020-11-17,Delhi,441361,7713,489202,40128
2020-11-17,Goa,43941,663,46028,1424
2020-11-17,Gujarat,172972,3808,189236,12456
2020-11-17,Haryana,180647,2038,202027,19342
2020-11-17,Himachal Pradesh,22931,450,30156,6775
2020-11-17,Jammu and Kashmir,95824,1597,103009,5588
2020-11-17,Jharkhand,102548,928,106230,2754
2020-11-17,Karnataka,825141,11541,862804,26122
2020-11-17,Kerala,454774,1888,527708,71046
2020-11-17,Ladakh,6456,93,7493,944
2020-11-17,Madhya Pradesh,172436,3092,184524,8996
2020-11-17,Maharashtra,1618380,46034,1749777,85363
2020-11-17,Manipur,18832,224,22049,2993
2020-11-17,Meghalaya,9672,101,10706,933
2020-11-17,Mizoram,2915,5,3444,524
2020-11-17,Nagaland,8959,53,10025,1013
2020-11-17,Odisha,299159,1543,309408,8706
2020-11-17,Puducherry,34827,608,36337,902
2020-11-17,Punjab,132001,4480,142082,5601
2020-11-17,Rajasthan,207224,2078,227986,18684
2020-11-17,Sikkim,4137,91,4521,293
2020-11-17,Tamil Nadu,732656,11495,759916,15765
2020-11-17,Telangana,243686,1410,258828,13732
2020-11-17,Tripura,30631,364,32039,1044
2020-11-17,Uttarakhand,63158,1116,68458,4184
2020-11-17,Uttar Pradesh,482854,7393,512850,22603
2020-11-17,West Bengal,398952,7714,434563,27897
2020-11-18,Andaman and Nicobar Islands,4363,61,4574,150
2020-11-18,Andhra Pradesh,832284,6890,856159,16985
2020-11-18,Arunachal Pradesh,14644,48,15904,1212
2020-11-18,Assam,206401,966,210696,3329
2020-11-18,Bihar,220668,1194,227018,5156
2020-11-18,Chandigarh,14744,252,16022,1026
2020-11-18,Chhattisgarh,192181,2623,213365,18561
2020-11-18,Dadra and Nagar Haveli and Daman and Diu,3274,2,3297,21
2020-11-18,Delhi,445782,7812,495598,42004
2020-11-18,Goa,44132,667,46182,1383
2020-11-18,Gujarat,174088,3815,190361,12458
2020-11-18,Haryana,183261,2063,204477,19153
2020-11-18,Himachal Pradesh,23506,462,30740,6772
2020-11-18,Jammu and Kashmir,96392,1604,103581,5585
2020-11-18,Jharkhand,102891,931,106491,2669
2020-11-18,Karnataka,827241,11557,864140,25342
2020-11-18,Kerala,461394,1915,533500,70191
2020-11-18,Ladakh,6539,94,7563,930
2020-11-18,Madhya Pradesh,173284,3102,185446,9060
2020-11-18,Maharashtra,1623503,46102,1752509,82904
2020-11-18,Manipur,19065,225,22208,2918
2020-11-18,Meghalaya,9955,102,10791,734
2020-11-18,Mizoram,2972,5,3481,504
2020-11-18,Nagaland,8997,53,10188,1138
2020-11-18,Odisha,300474,1560,310052,8018
2020-11-18,Puducherry,34958,608,36409,843
2020-11-18,Punjab,132266,4510,142597,5821
2020-11-18,Rajasthan,209058,2089,230180,19033
2020-11-18,Sikkim,4144,92,4548,312
2020-11-18,Tamil Nadu,734970,11513,761568,15085
2020-11-18,Telangana,245293,1415,259776,13068
2020-11-18,Tripura,30750,364,32112,998
2020-11-18,Uttarakhand,63603,1119,68887,4165
2020-11-18,Uttar Pradesh,484692,7412,514270,22166
2020-11-18,West Bengal,403340,7766,438217,27111
2020-11-19,Andaman and Nicobar Islands,4378,61,4593,154
2020-11-19,Andhra Pradesh,833980,6899,857395,16516
2020-11-19,Arunachal Pradesh,14715,48,15945,1182
2020-11-19,Assam,206611,969,210865,3285
2020-11-19,Bihar,221272,1201,227822,5349
2020-11-19,Chandigarh,14833,253,16167,1081
2020-11-19,Chhattisgarh,193997,2646,215413,18770
2020-11-19,Dadra and Nagar Haveli and Daman and Diu,3274,2,3305,29
2020-11-19,Delhi,452683,7943,503084,42458
2020-11-19,Goa,44310,670,46344,1364
2020-11-19,Gujarat,175362,3823,191642,12457
2020-11-19,Haryana,185403,2093,207039,19543
2020-11-19,Himachal Pradesh,24025,475,31401,6901
2020-11-19,Jammu and Kashmir,96972,1613,104155,5570
2020-11-19,Jharkhand,103171,934,106742,2637
2020-11-19,Karnataka,829188,11578,865931,25165
2020-11-19,Kerala,468460,1943,539919,69516
2020-11-19,Ladakh,6605,94,7623,924
2020-11-19,Madhya Pradesh,174202,3115,186655,9338
2020-11-19,Maharashtra,1630111,46202,1757520,81207
2020-11-19,Manipur,19259,231,22318,2828
2020-11-19,Meghalaya,10014,103,10870,753
2020-11-19,Mizoram,3021,5,3513,487
2020-11-19,Nagaland,9057,54,10366,1255
2020-11-19,Odisha,301777,1575,310920,7568
2020-11-19,Puducherry,35152,608,36465,705
2020-11-19,Punjab,132917,4541,143395,5937
2020-11-19,Rajasthan,210779,2101,232358,19478
2020-11-19,Sikkim,4182,95,4577,300
2020-11-19,Tamil Nadu,737281,11531,763282,14470
2020-11-19,Telangana,246733,1419,260834,12682
2020-11-19,Tripura,30856,364,32217,997
2020-11-19,Uttarakhand,64032,1128,69307,4147
2020-11-19,Uttar Pradesh,487221,7441,516616,21954
2020-11-19,West Bengal,407769,7820,441885,26296
2020-11-20,Andaman and Nicobar Islands,4398,61,4604,145
2020-11-20,Andhra Pradesh,835801,6910,858711,16000
2020-11-20,Arunachal Pradesh,14800,49,15976,1127
2020-11-20,Assam,206878,969,211040,3193
2020-11-20,Bihar,221924,1209,228511,5378
2020-11-20,Chandigarh,14963,254,16322,1105
2020-11-20,Chhattisgarh,195469,2672,217562,19421
2020-11-20,Dadra and Nagar Haveli and Daman and Diu,3274,2,3307,31
2020-11-20,Delhi,459368,8041,510630,43221
2020-11-20,Goa,44467,670,46480,1343
2020-11-20,Gujarat,176475,3830,192982,12677
2020-11-20,Haryana,187559,2113,209251,19579
2020-11-20,Himachal Pradesh,24729,488,32197,6980
2020-11-20,Jammu and Kashmir,97537,1618,104715,5560
2020-11-20,Jharkhand,103435,937,106972,2600
2020-11-20,Karnataka,830988,11604,867780,25188
2020-11-20,Kerala,475320,1969,545641,68352
2020-11-20,Ladakh,6619,95,7714,1000
2020-11-20,Madhya Pradesh,175089,3129,188018,9800
2020-11-20,Maharashtra,1635971,46356,1763055,80728
2020-11-20,Manipur,19431,231,22548,2886
2020-11-20,Meghalaya,10074,104,10979,801
2020-11-20,Mizoram,3025,5,3541,511
2020-11-20,Nagaland,9110,54,10460,1296
2020-11-20,Odisha,302796,1592,311788,7400
2020-11-20,Puducherry,35254,609,36533,670
2020-11-20,Punjab,133427,4556,144177,6194
2020-11-20,Rajasthan,212623,2116,234907,20168
2020-11-20,Sikkim,4218,95,4609,296
2020-11-20,Tamil Nadu,739532,11550,764989,13907
2020-11-20,Telangana,247790,1423,261728,12515
2020-11-20,Tripura,30968,365,32292,959
2020-11-20,Uttarakhand,64427,1133,69693,4133
2020-11-20,Uttar Pradesh,488911,7480,519148,22757
2020-11-20,West Bengal,411759,7873,445505,25873
2020-11-21,Andaman and Nicobar Islands,4408,61,4617,148
2020-11-21,Andhra Pradesh,837630,6920,859932,15382
2020-11-21,Arunachal Pradesh,14870,49,16001,1082
2020-11-21,Assam,207029,971,211204,3204
2020-11-21,Bihar,222420,1212,228886,5254
2020-11-21,Chandigarh,15096,255,16472,1121
2020-11-21,Chhattisgarh,196896,2691,219404,19817
2020-11-21,Dadra and Nagar Haveli and Daman and Diu,3275,2,3316,39
2020-11-21,Delhi,468143,8159,517238,40936
2020-11-21,Goa,44665,672,46632,1295
2020-11-21,Gujarat,177515,3837,194402,13050
2020-11-21,Haryana,190067,2138,212355,20150
2020-11-21,Himachal Pradesh,25455,500,32785,6830
2020-11-21,Jammu and Kashmir,98076,1622,105376,5678
2020-11-21,Jharkhand,103624,939,107157,2594
2020-11-21,Karnataka,833169,11621,869561,24771
2020-11-21,Kerala,481718,1997,551669,67954
2020-11-21,Ladakh,6743,96,7787,948
2020-11-21,Madhya Pradesh,176006,3138,189546,10402
2020-11-21,Maharashtra,1642916,46511,1768695,79268
2020-11-21,Manipur,19620,232,22748,2896
2020-11-21,Meghalaya,10158,106,11152,888
2020-11-21,Mizoram,3111,5,3607,491
2020-11-21,Nagaland,9208,56,10608,1344
2020-11-21,Odisha,303897,1608,312545,7040
2020-11-21,Puducherry,35355,609,36585,621
2020-11-21,Punjab,133919,4572,144995,6504
2020-11-21,Rajasthan,214616,2130,237669,20923
2020-11-21,Sikkim,4271,96,4632,265
2020-11-21,Tamil Nadu,741705,11568,766677,13404
2020-11-21,Telangana,249157,1426,262653,12070
2020-11-21,Tripura,31084,366,32367,917
2020-11-21,Uttarakhand,65562,1138,70205,3505
2020-11-21,Uttar Pradesh,491131,7500,521988,23357
2020-11-21,West Bengal,415609,7923,449131,25599
2020-11-22,Andaman and Nicobar Islands,4428,61,4631,142
2020-11-22,Andhra Pradesh,839395,6927,861092,14770
2020-11-22,Arunachal Pradesh,14937,49,16037,1051
2020-11-22,Assam,207222,973,211427,3232
2020-11-22,Bihar,222879,1216,229177,5082
2020-11-22,Chandigarh,15198,258,16591,1135
2020-11-22,Chhattisgarh,198316,2713,221688,20659
2020-11-22,Dadra and Nagar Haveli and Daman and Diu,3276,2,3317,39
2020-11-22,Delhi,475106,8270,523117,39741
2020-11-22,Goa,44812,675,46748,1261
2020-11-22,Gujarat,178786,3846,195917,13285
2020-11-22,Haryana,192533,2163,215021,20325
2020-11-22,Himachal Pradesh,26112,518,33700,7070
2020-11-22,Jammu and Kashmir,98640,1624,105984,5720
2020-11-22,Jharkhand,103957,945,107332,2430
2020-11-22,Karnataka,834968,11641,871342,24733
2020-11-22,Kerala,488437,2022,557441,66982
2020-11-22,Ladakh,6856,98,7866,912
2020-11-22,Madhya Pradesh,176905,3149,191246,11192
2020-11-22,Maharashtra,1647004,46573,1774455,80878
2020-11-22,Manipur,19813,233,23018,2972
2020-11-22,Meghalaya,10236,108,11269,925
2020-11-22,Mizoram,3157,5,3647,485
2020-11-22,Nagaland,9242,57,10674,1375
2020-11-22,Odisha,304908,1625,313323,6790
2020-11-22,Puducherry,35437,609,36648,602
2020-11-22,Punjab,134511,4595,145667,6561
2020-11-22,Rajasthan,216579,2146,240676,21951
2020-11-22,Sikkim,4304,98,4691,289
2020-11-22,Tamil Nadu,743838,11586,768340,12916
2020-11-22,Telangana,250453,1430,263526,11643
2020-11-22,Tripura,31179,366,32415,870
2020-11-22,Uttarakhand,65562,1146,70790,4082
2020-11-22,Uttar Pradesh,493228,7524,524223,23471
2020-11-22,West Bengal,419403,7976,452770,25391
2020-11-23,Andaman and Nicobar Islands,4440,61,4641,140
2020-11-23,Andhra Pradesh,841026,6938,862213,14249
2020-11-23,Arunachal Pradesh,14972,49,16061,1040
2020-11-23,Assam,207397,974,211513,3142
2020-11-23,Bihar,223484,1221,229544,4839
2020-11-23,Chandigarh,15317,260,16671,1094
2020-11-23,Chhattisgarh,199311,2732,223436,21393
2020-11-23,Dadra and Nagar Haveli and Daman and Diu,3280,2,3321,39
2020-11-23,Delhi,481260,8391,529863,40212
2020-11-23,Goa,44979,677,46826,1170
2020-11-23,Gujarat,179953,3859,197412,13600
2020-11-23,Haryana,194768,2188,217300,20344
2020-11-23,Himachal Pradesh,26756,537,34327,7034
2020-11-23,Jammu and Kashmir,99219,1629,106548,5700
2020-11-23,Jharkhand,104229,951,107469,2289
2020-11-23,Karnataka,836505,11654,873046,24887
2020-11-23,Kerala,494664,2049,562695,65982
2020-11-23,Ladakh,6911,100,7939,928
2020-11-23,Madhya Pradesh,178117,3162,193044,11765
2020-11-23,Maharashtra,1651064,46623,1780208,82521
2020-11-23,Manipur,20018,236,23400,3146
2020-11-23,Meghalaya,10335,110,11339,894
2020-11-23,Mizoram,3192,5,3660,463
2020-11-23,Nagaland,9308,59,10777,1410
2020-11-23,Odisha,305813,1640,313961,6508
2020-11-23,Puducherry,35525,609,36693,559
2020-11-23,Punjab,135008,4614,146346,6724
2020-11-23,Rajasthan,218583,2163,243936,23190
2020-11-23,Sikkim,4345,99,4722,278
2020-11-23,Tamil Nadu,745848,11605,769995,12542
2020-11-23,Telangana,251468,1433,264128,11227
2020-11-23,Tripura,31269,369,32434,796
2020-11-23,Uttarakhand,65733,1155,71256,4368
2020-11-23,Uttar Pradesh,495415,7559,526780,23806
2020-11-23,West Bengal,423129,8025,456361,25207
2020-11-24,Andaman and Nicobar Islands,4453,61,4656,142
2020-11-24,Andhra Pradesh,842416,6948,862758,13394
2020-11-24,Arunachal Pradesh,15036,49,16092,1007
2020-11-24,Assam,207528,975,211682,3179
2020-11-24,Bihar,224073,1227,230094,4794
2020-11-24,Chandigarh,15389,263,16769,1117
2020-11-24,Chhattisgarh,200825,2746,225497,21926
2020-11-24,Dadra and Nagar Haveli and Daman and Diu,3283,2,3325,40
2020-11-24,Delhi,488476,8512,534317,37329
2020-11-24,Goa,45083,677,46901,1141
2020-11-24,Gujarat,181187,3876,198899,13836
2020-11-24,Haryana,197335,2216,219963,20412
2020-11-24,Himachal Pradesh,27541,560,34781,6680
2020-11-24,Jammu and Kashmir,99827,1641,106899,5431
2020-11-24,Jharkhand,104533,953,107688,2202
2020-11-24,Karnataka,838150,11678,874555,24727
2020-11-24,Kerala,500089,2071,566452,64292
2020-11-24,Ladakh,6985,101,7945,859
2020-11-24,Madhya Pradesh,179237,3172,194745,12336
2020-11-24,Maharashtra,1654793,46653,1784361,82915
